Image,Contrast,Folder
16.jpg,4325.261239028781,check7
17.jpg,13198.05551957111,check7
18.jpg,2979.0678450565742,check7
19.jpg,11755.196007950213,check7
2.jpg,2241.4953497867195,check7
20.jpg,4322.44895966199,check7
21.jpg,3113.0848711606413,check7
22.jpg,15130.388567597605,check7
23.jpg,3540.15162924616,check7
24.jpg,3733.62340216734,check7
25.jpg,4224.323623695358,check7
26.jpg,3047.00397039562,check7
27.jpg,14321.990384452198,check7
28.jpg,4640.56011439184,check7
29.jpg,7954.852760044448,check7
3.jpg,5088.247020566926,check7
30.jpg,2703.002044989138,check7
31.jpg,12504.527100228606,check7
32.jpg,8493.64488781973,check7
33.jpg,5961.8441674587175,check7
34.jpg,7265.1843437467305,check7
35.jpg,2443.80562406895,check7
36.jpg,12094.126627318714,check7
37.jpg,4779.373075002633,check7
38.jpg,5156.785525968998,check7
39.jpg,2418.9627784747277,check7
4.jpg,1647.1835363944933,check7
40.jpg,3037.3446123181952,check7
41.jpg,7060.649298765223,check7
42.jpg,7737.071148327022,check7
43.jpg,1218.0544397015713,check7
44.jpg,5158.941199067531,check7
45.jpg,5109.059747008371,check7
46.jpg,4592.8284017236365,check7
47.jpg,1482.861192482802,check7
48.jpg,1164.8687386455163,check7
49.jpg,784.2366475554518,check7
5.jpg,3708.5295826321294,check7
50.jpg,1259.3334991378815,check7
6.jpg,5810.55282269255,check7
7.jpg,2724.647610049107,check7
8.jpg,4113.1050902159695,check7
9.jpg,4785.2103860085335,check7
1.jpg,22858.25977821938,check8
10.jpg,7283.714580162522,check8
11.jpg,9299.048960493485,check8
12.jpg,2863.0166427885574,check8
13.jpg,3787.610072849692,check8
14.jpg,3768.6232742824345,check8
15.jpg,10067.60499927373,check8
16.jpg,7400.489749550968,check8
17.jpg,7624.770632926944,check8
18.jpg,6894.064709851663,check8
19.jpg,7637.131818253813,check8
2.jpg,4850.518305916729,check8
20.jpg,7397.333951008713,check8
21.jpg,3302.295908377003,check8
22.jpg,5390.75632740507,check8
23.jpg,5966.766651525343,check8
24.jpg,1669.4427797598719,check8
25.jpg,2488.2280970727934,check8
26.jpg,5338.308670277499,check8
27.jpg,11228.433783591563,check8
28.jpg,8269.1331424594,check8
29.jpg,3686.767612108932,check8
3.jpg,5648.372955945073,check8
30.jpg,14490.518453589284,check8
31.jpg,5891.573357337022,check8
32.jpg,5952.057338166067,check8
33.jpg,8752.971258358079,check8
34.jpg,5594.1988747849755,check8
35.jpg,7438.220881571724,check8
36.jpg,13082.618665205046,check8
37.jpg,3371.685853383781,check8
38.jpg,10034.610555099478,check8
39.jpg,2132.1921487241816,check8
4.jpg,9584.663077786583,check8
40.jpg,1088.9406915110185,check8
41.jpg,9690.82573449835,check8
42.jpg,10050.518748290138,check8
43.jpg,2632.556851524455,check8
44.jpg,9605.586828874082,check8
45.jpg,25487.222063945563,check8
46.jpg,15494.24386191497,check8
47.jpg,28775.10311695021,check8
48.jpg,8692.81239869842,check8
49.jpg,4979.594905797267,check8
5.jpg,7087.415337614594,check8
50.jpg,33626.60462893669,check8
6.jpg,2807.6948097062973,check8
7.jpg,10764.29719347082,check8
8.jpg,2344.144572760452,check8
9.jpg,2997.768625750734,check8
1.jpg,11042.148544241618,check9
10.jpg,1895.477700266427,check9
11.jpg,6308.359602581804,check9
12.jpg,7149.750196425532,check9
13.jpg,585.4295969827629,check9
14.jpg,3714.9911850957455,check9
15.jpg,529.6525842645973,check9
16.jpg,1375.340041332173,check9
17.jpg,4987.7329012141145,check9
18.jpg,3166.235836227652,check9
19.jpg,34759.84811052945,check9
2.jpg,48195.936914893995,check9
20.jpg,4134.5079498163905,check9
21.jpg,1762.9872898255126,check9
22.jpg,424.75334942772804,check9
23.jpg,44778.39900548117,check9
24.jpg,2450.778236001097,check9
25.jpg,690.7891488474443,check9
26.jpg,1842.3177290872354,check9
27.jpg,12362.299450621313,check9
28.jpg,5051.666393980688,check9
29.jpg,13628.010233264227,check9
3.jpg,4568.267653533986,check9
30.jpg,7351.003028930002,check9
31.jpg,4250.17213689541,check9
32.jpg,717.1878516941158,check9
33.jpg,35263.94371488342,check9
34.jpg,18139.805264219947,check9
35.jpg,6662.38034386458,check9
36.jpg,22164.165849562538,check9
37.jpg,14843.194021151097,check9
38.jpg,11096.218823923464,check9
39.jpg,12049.96556572038,check9
4.jpg,6845.5040021810555,check9
40.jpg,12250.220411700242,check9
41.jpg,7040.713675073164,check9
42.jpg,8880.759733415354,check9
43.jpg,5286.013963779575,check9
44.jpg,24996.63625501524,check9
45.jpg,30169.67886431979,check9
46.jpg,12733.613005568213,check9
47.jpg,20530.171392184206,check9
48.jpg,3789.051427023751,check9
49.jpg,1874.028775876882,check9
5.jpg,3940.2037306344296,check9
50.jpg,36569.85086817068,check9
6.jpg,5998.809114194423,check9
7.jpg,7434.958232903074,check9
8.jpg,4957.8345941669095,check9
9.jpg,2817.324500456099,check9
1.jpg,37757.59422918341,check10
10.jpg,29745.877443586083,check10
11.jpg,7069.104317324303,check10
12.jpg,34503.25943987075,check10
13.jpg,8205.435881957865,check10
14.jpg,41967.285398073764,check10
15.jpg,27993.544970695104,check10
16.jpg,17208.335221391877,check10
17.jpg,13262.263318118627,check10
18.jpg,34947.378837790406,check10
19.jpg,21746.230801776965,check10
2.jpg,30564.83532003024,check10
20.jpg,33830.09315219198,check10
21.jpg,19308.511751263104,check10
22.jpg,43201.87217554754,check10
23.jpg,29124.73899562912,check10
24.jpg,9623.24370856446,check10
25.jpg,25115.50423587893,check10
26.jpg,41851.531704903835,check10
27.jpg,21567.780094376707,check10
28.jpg,33144.37352882649,check10
29.jpg,14066.779395452988,check10
3.jpg,14557.756011961304,check10
30.jpg,33389.689243505316,check10
31.jpg,30778.94355021949,check10
32.jpg,34627.099720034195,check10
33.jpg,8669.843569913242,check10
34.jpg,41961.2299271738,check10
35.jpg,13674.473708950347,check10
36.jpg,6350.062447136017,check10
37.jpg,41434.11039265351,check10
38.jpg,37780.19196542805,check10
39.jpg,38032.81743295329,check10
4.jpg,8220.35938862392,check10
40.jpg,21817.488995028554,check10
41.jpg,12620.756250128057,check10
42.jpg,28807.8604830496,check10
43.jpg,38943.48397450881,check10
44.jpg,13134.128290556511,check10
45.jpg,40780.52292972383,check10
46.jpg,28067.11939076491,check10
47.jpg,42124.53359112149,check10
48.jpg,39491.83844329019,check10
49.jpg,17054.045531711792,check10
5.jpg,30149.320876718906,check10
50.jpg,13022.984912250697,check10
6.jpg,11001.608756097143,check10
7.jpg,30788.03631228241,check10
8.jpg,22895.980554055193,check10
9.jpg,25948.11955284586,check10
